sign_pattern_index,null_mean_delta_L
16548,-0.0822593232059206
16549,-0.0823384853050693
16550,-0.0822808481798065
16551,-0.0823600102789551
16552,-0.0416525113204452
16553,-0.0417316734195938
16554,-0.0416740362943311
16555,-0.0417531983934797
16556,-0.0416806073701743
16557,-0.0417597694693229
16558,-0.0417021323440601
16559,-0.0417812944432088
16560,-0.0083842695563752
16561,-0.0084634316555238
16562,-0.0084057945302611
16563,-0.0084849566294097
16564,-0.0084123656061043
16565,-0.0084915277052529
16566,-0.0084338905799901
16567,-0.0085130526791388
16568,0.0321944462793711
16569,0.0321152841802225
16570,0.0321729213054852
16571,0.0320937592063366
16572,0.032166350229642
16573,0.0320871881304934
16574,0.0321448252557562
16575,0.0320656631566075
16576,-0.0782819154849629
16577,-0.0783610775841116
16578,-0.0783034404588488
16579,-0.0783826025579974
16580,-0.078310011534692
16581,-0.0783891736338406
16582,-0.0783315365085779
16583,-0.0784106986077265
16584,-0.0377031996492166
16585,-0.0377823617483652
16586,-0.0377247246231024
16587,-0.0378038867222511
16588,-0.0377312956989456
16589,-0.0378104577980943
16590,-0.0377528206728315
16591,-0.0378319827719801
16592,-0.0044349578851465
16593,-0.0045141199842952
16594,-0.0044564828590324
16595,-0.0045356449581811
16596,-0.0044630539348756
16597,-0.0045422160340243
16598,-0.0044845789087615
16599,-0.0045637410079101
16600,0.0361437579505997
16601,0.0360645958514511
16602,0.0361222329767139
16603,0.0360430708775652
16604,0.0361156619008707
16605,0.036036499801722
16606,0.0360941369269848
16607,0.0360149748278362
16608,-0.0787083257921681
16609,-0.0787874878913167
16610,-0.078729850766054
16611,-0.0788090128652026
16612,-0.0787364218418972
16613,-0.0788155839410458
16614,-0.0787579468157831
16615,-0.0788371089149317
16616,-0.0381296099564217
16617,-0.0382087720555704
16618,-0.0381511349303076
16619,-0.0382302970294562
16620,-0.0381577060061508
16621,-0.0382368681052994
16622,-0.0381792309800367
16623,-0.0382583930791853
16624,-0.0048613681923517
16625,-0.0049405302915004
16626,-0.0048828931662376
16627,-0.0049620552653862
16628,-0.0048894642420808
16629,-0.0049686263412294
16630,-0.0049109892159667
16631,-0.0049901513151153
16632,0.0357173476433946
16633,0.0356381855442459
16634,0.0356958226695087
16635,0.03561666057036
16636,0.0356892515936655
16637,0.0356100894945169
16638,0.0356677266197796
16639,0.035588564520631
16640,-0.0764521084182382
16641,-0.0765312705173869
16642,-0.0764736333921241
16643,-0.0765527954912728
16644,-0.0764802044679673
16645,-0.076559366567116
16646,-0.0765017294418532
16647,-0.0765808915410018
16648,-0.0358733925824919
16649,-0.0359525546816405
16650,-0.0358949175563777
16651,-0.0359740796555264
16652,-0.0359014886322209
16653,-0.0359806507313696
16654,-0.0359230136061068
16655,-0.0360021757052554
16656,-0.0026051508184219
16657,-0.0026843129175705
16658,-0.0026266757923077
16659,-0.0027058378914564
16660,-0.0026332468681509
16661,-0.0027124089672996
16662,-0.0026547718420368
16663,-0.0027339339411854
16664,0.0379735650173244
16665,0.0378944029181758
16666,0.0379520400434385
16667,0.0378728779442899
16668,0.0379454689675954
16669,0.0378663068684467
16670,0.0379239439937095
16671,0.0378447818945608
16672,-0.0768785187254434
16673,-0.0769576808245921
16674,-0.0769000436993293
16675,-0.0769792057984779
16676,-0.0769066147751725
16677,-0.0769857768743211
16678,-0.0769281397490584
16679,-0.077007301848207
16680,-0.036299802889697
16681,-0.0363789649888457
16682,-0.0363213278635829
16683,-0.0364004899627316
16684,-0.0363278989394261
16685,-0.0364070610385747
16686,-0.036349423913312
16687,-0.0364285860124606
16688,-0.003031561125627
16689,-0.0031107232247757
16690,-0.0030530860995129
16691,-0.0031322481986616
16692,-0.0030596571753561
16693,-0.0031388192745047
16694,-0.003081182149242
16695,-0.0031603442483906
16696,0.0375471547101192
16697,0.0374679926109706
16698,0.0375256297362334
16699,0.0374464676370847
16700,0.0375190586603902
16701,0.0374398965612415
16702,0.0374975336865043
16703,0.0374183715873557
16704,-0.0729292070542148
16705,-0.0730083691533634
16706,-0.0729507320281007
16707,-0.0730298941272493
16708,-0.0729573031039439
16709,-0.0730364652030925
16710,-0.0729788280778297
16711,-0.0730579901769784
16712,-0.0323504912184684
16713,-0.032429653317617
16714,-0.0323720161923543
16715,-0.0324511782915029
16716,-0.0323785872681975
16717,-0.0324577493673461
16718,-0.0324001122420833
16719,-0.032479274341232
16720,0.0009177505456015
16721,0.0008385884464529
16722,0.0008962255717156
16723,0.000817063472567
16724,0.0008896544958724
16725,0.0008104923967238
16726,0.0008681295219866
16727,0.0007889674228379
16728,0.0414964663813479
16729,0.0414173042821992
16730,0.041474941407462
16731,0.0413957793083134
16732,0.0414683703316188
16733,0.0413892082324702
16734,0.0414468453577329
16735,0.0413676832585843
16736,-0.07335561736142
16737,-0.0734347794605686
16738,-0.0733771423353058
16739,-0.0734563044344545
16740,-0.073383713411149
16741,-0.0734628755102977
16742,-0.0734052383850349
16743,-0.0734844004841836
16744,-0.0327769015256736
16745,-0.0328560636248222
16746,-0.0327984264995595
16747,-0.0328775885987081
16748,-0.0328049975754026
16749,-0.0328841596745513
16750,-0.0328265225492885
16751,-0.0329056846484372
16752,0.0004913402383963
16753,0.0004121781392477
16754,0.0004698152645104
16755,0.0003906531653618
16756,0.0004632441886673
16757,0.0003840820895186
16758,0.0004417192147814
16759,0.0003625571156327
16760,0.0410700560741427
16761,0.0409908939749941
16762,0.0410485311002568
16763,0.0409693690011082
16764,0.0410419600244136
16765,0.040962797925265
16766,0.0410204350505278
16767,0.0409412729513791
16768,-0.0768331931875017
16769,-0.0769123552866503
16770,-0.0768547181613876
16771,-0.0769338802605362
16772,-0.0768612892372308
16773,-0.0769404513363794
16774,-0.0768828142111167
16775,-0.0769619763102653
16776,-0.0362544773517553
16777,-0.036333639450904
16778,-0.0362760023256412
16779,-0.0363551644247898
16780,-0.0362825734014844
16781,-0.036361735500633
16782,-0.0363040983753703
16783,-0.0363832604745189
16784,-0.0029862355876853
16785,-0.003065397686834
16786,-0.0030077605615712
16787,-0.0030869226607198
16788,-0.0030143316374144
16789,-0.003093493736563
16790,-0.0030358566113003
16791,-0.0031150187104489
16792,0.037592480248061
16793,0.0375133181489123
16794,0.0375709552741751
16795,0.0374917931750264
16796,0.0375643841983319
16797,0.0374852220991833
16798,0.037542859224446
16799,0.0374636971252974
16800,-0.0772596034947069
16801,-0.0773387655938555
16802,-0.0772811284685928
16803,-0.0773602905677414
16804,-0.077287699544436
16805,-0.0773668616435846
16806,-0.0773092245183218
16807,-0.0773883866174705
16808,-0.0366808876589605
16809,-0.0367600497581091
16810,-0.0367024126328464
16811,-0.036781574731995
16812,-0.0367089837086896
16813,-0.0367881458078382
16814,-0.0367305086825755
16815,-0.0368096707817241
16816,-0.0034126458948905
16817,-0.0034918079940392
16818,-0.0034341708687764
16819,-0.003513332967925
16820,-0.0034407419446196
16821,-0.0035199040437682
16822,-0.0034622669185055
16823,-0.0035414290176541
16824,0.0371660699408558
16825,0.0370869078417071
16826,0.0371445449669699
16827,0.0370653828678213
16828,0.0371379738911267
16829,0.0370588117919781
16830,0.0371164489172408
16831,0.0370372868180922
16832,-0.0733102918234783
16833,-0.0733894539226269
16834,-0.0733318167973641
16835,-0.0734109788965128
16836,-0.0733383878732073
16837,-0.073417549972356
16838,-0.0733599128470932
16839,-0.0734390749462418
16840,-0.0327315759877319
16841,-0.0328107380868805
16842,-0.0327531009616177
16843,-0.0328322630607664
16844,-0.0327596720374609
16845,-0.0328388341366096
16846,-0.0327811970113468
16847,-0.0328603591104954
16848,0.000536665776338
16849,0.0004575036771894
16850,0.0005151408024522
16851,0.0004359787033035
16852,0.000508569726609
16853,0.0004294076274603
16854,0.0004870447527231
16855,0.0004078826535744
16856,0.0411153816120844
16857,0.0410362195129358
16858,0.0410938566381985
16859,0.0410146945390499
16860,0.0410872855623554
16861,0.0410081234632067
16862,0.0410657605884695
16863,0.0409865984893208
16864,-0.0737367021306834
16865,-0.0738158642298321
16866,-0.0737582271045693
16867,-0.073837389203718
16868,-0.0737647981804125
16869,-0.0738439602795611
16870,-0.0737863231542984
16871,-0.073865485253447
16872,-0.033157986294937
16873,-0.0332371483940857
16874,-0.0331795112688229
16875,-0.0332586733679716
16876,-0.0331860823446661
16877,-0.0332652444438148
16878,-0.033207607318552
16879,-0.0332867694177006
16880,0.0001102554691328
16881,3.10933699842586e-05
16882,8.873049524701729e-05
16883,9.56839609838056e-06
16884,8.215941940383035e-05
16885,2.997320255193614e-06
16886,6.063444551795231e-05
16887,-1.8527653630684422e-05
16888,0.0406889713048792
16889,0.0406098092057306
16890,0.0406674463309934
16891,0.0405882842318447
16892,0.0406608752551502
16893,0.0405817131560015
16894,0.0406393502812643
16895,0.0405601881821157
16896,-0.0588355966099799
16897,-0.0589147587091286
16898,-0.0588571215838658
16899,-0.0589362836830145
16900,-0.058863692659709
16901,-0.0589428547588577
16902,-0.0588852176335949
16903,-0.0589643797327435
16904,-0.0182568807742336
16905,-0.0183360428733822
16906,-0.0182784057481194
16907,-0.0183575678472681
16908,-0.0182849768239626
16909,-0.0183641389231113
16910,-0.0183065017978485
16911,-0.0183856638969971
16912,0.0150113609898363
16913,0.0149321988906877
16914,0.0149898360159505
16915,0.0149106739168018
16916,0.0149832649401073
16917,0.0149041028409586
16918,0.0149617399662214
16919,0.0148825778670728
16920,0.0555900768255827
16921,0.0555109147264341
16922,0.0555685518516968
16923,0.0554893897525482
16924,0.0555619807758537
16925,0.055482818676705
16926,0.0555404558019678
16927,0.0554612937028191
16928,-0.0592620069171851
16929,-0.0593411690163338
16930,-0.059283531891071
16931,-0.0593626939902196
16932,-0.0592901029669142
16933,-0.0593692650660628
16934,-0.0593116279408001
16935,-0.0593907900399487
16936,-0.0186832910814387
16937,-0.0187624531805874
16938,-0.0187048160553246
16939,-0.0187839781544733
16940,-0.0187113871311678
16941,-0.0187905492303164
16942,-0.0187329121050537
16943,-0.0188120742042023
16944,0.0145849506826312
16945,0.0145057885834825
16946,0.0145634257087453
16947,0.0144842636095966
16948,0.0145568546329021
16949,0.0144776925337534
16950,0.0145353296590162
16951,0.0144561675598676
16952,0.0551636665183775
16953,0.0550845044192289
16954,0.0551421415444917
16955,0.055062979445343
16956,0.0551355704686485
16957,0.0550564083694998
16958,0.0551140454947626
16959,0.055034883395614
16960,-0.0553126952459565
16961,-0.0553918573451051
16962,-0.0553342202198424
16963,-0.055413382318991
16964,-0.0553407912956856
16965,-0.0554199533948342
16966,-0.0553623162695714
16967,-0.0554414783687201
16968,-0.0147339794102101
16969,-0.0148131415093587
16970,-0.014755504384096
16971,-0.0148346664832446
16972,-0.0147620754599392
16973,-0.0148412375590878
16974,-0.014783600433825
16975,-0.0148627625329737
16976,0.0185342623538598
16977,0.0184551002547112
16978,0.0185127373799739
16979,0.0184335752808253
16980,0.0185061663041307
16981,0.0184270042049821
16982,0.0184846413302449
16983,0.0184054792310962
16984,0.0591129781896062
16985,0.0590338160904575
16986,0.0590914532157203
16987,0.0590122911165717
16988,0.0590848821398771
16989,0.0590057200407285
16990,0.0590633571659912
16991,0.0589841950668426
16992,-0.0557391055531617
16993,-0.0558182676523103
16994,-0.0557606305270476
16995,-0.0558397926261962
16996,-0.0557672016028907
16997,-0.0558463637020394
16998,-0.0557887265767766
16999,-0.0558678886759253
17000,-0.0151603897174153
17001,-0.0152395518165639
17002,-0.0151819146913012
17003,-0.0152610767904498
17004,-0.0151884857671444
17005,-0.015267647866293
17006,-0.0152100107410302
17007,-0.0152891728401789
17008,0.0181078520466546
17009,0.018028689947506
17010,0.0180863270727687
17011,0.0180071649736201
17012,0.0180797559969255
17013,0.0180005938977769
17014,0.0180582310230397
17015,0.017979068923891
17016,0.058686567882401
17017,0.0586074057832524
17018,0.0586650429085151
17019,0.0585858808093665
17020,0.0586584718326719
17021,0.0585793097335233
17022,0.058636946858786
17023,0.0585577847596374
17024,-0.0592166813792434
17025,-0.0592958434783921
17026,-0.0592382063531293
17027,-0.0593173684522779
17028,-0.0592447774289725
17029,-0.0593239395281211
17030,-0.0592663024028584
17031,-0.059345464502007
17032,-0.018637965543497
17033,-0.0187171276426457
17034,-0.0186594905173829
17035,-0.0187386526165315
17036,-0.0186660615932261
17037,-0.0187452236923747
17038,-0.018687586567112
17039,-0.0187667486662606
17040,0.0146302762205729
17041,0.0145511141214242
17042,0.014608751246687
17043,0.0145295891475383
17044,0.0146021801708438
17045,0.0145230180716952
17046,0.0145806551969579
17047,0.0145014930978093
17048,0.0552089920563193
17049,0.0551298299571706
17050,0.0551874670824334
17051,0.0551083049832847
17052,0.0551808960065902
17053,0.0551017339074415
17054,0.0551593710327043
17055,0.0550802089335557
17056,-0.0596430916864486
17057,-0.0597222537855972
17058,-0.0596646166603345
17059,-0.0597437787594831
17060,-0.0596711877361777
17061,-0.0597503498353263
17062,-0.0596927127100635
17063,-0.0597718748092122
17064,-0.0190643758507022
17065,-0.0191435379498509
17066,-0.0190859008245881
17067,-0.0191650629237367
17068,-0.0190924719004313
17069,-0.0191716339995799
17070,-0.0191139968743172
17071,-0.0191931589734658
17072,0.0142038659133677
17073,0.014124703814219
17074,0.0141823409394818
17075,0.0141031788403332
17076,0.0141757698636386
17077,0.01409660776449
17078,0.0141542448897527
17079,0.0140750827906041
17080,0.0547825817491141
17081,0.0547034196499654
17082,0.0547610567752282
17083,0.0546818946760796
17084,0.054754485699385
17085,0.0546753236002364
17086,0.0547329607254991
17087,0.0546537986263505
17088,-0.05569378001522
17089,-0.0557729421143686
17090,-0.0557153049891058
17091,-0.0557944670882545
17092,-0.055721876064949
17093,-0.0558010381640977
17094,-0.0557434010388349
17095,-0.0558225631379835
17096,-0.0151150641794736
17097,-0.0151942262786222
17098,-0.0151365891533595
17099,-0.0152157512525081
17100,-0.0151431602292026
17101,-0.0152223223283513
17102,-0.0151646852030885
17103,-0.0152438473022372
17104,0.0181531775845963
17105,0.0180740154854477
17106,0.0181316526107104
17107,0.0180524905115618
17108,0.0181250815348673
17109,0.0180459194357186
17110,0.0181035565609814
17111,0.0180243944618327
17112,0.0587318934203427
17113,0.0586527313211941
17114,0.0587103684464568
17115,0.0586312063473082
17116,0.0587037973706136
17117,0.058624635271465
17118,0.0586822723967278
17119,0.0586031102975791
17120,-0.0561201903224251
17121,-0.0561993524215738
17122,-0.056141715296311
17123,-0.0562208773954597
17124,-0.0561482863721542
17125,-0.0562274484713028
17126,-0.0561698113460401
17127,-0.0562489734451887
17128,-0.0155414744866788
17129,-0.0156206365858274
17130,-0.0155629994605646
17131,-0.0156421615597133
17132,-0.0155695705364078
17133,-0.0156487326355565
17134,-0.0155910955102937
17135,-0.0156702576094423
17136,0.0177267672773911
17137,0.0176476051782425
17138,0.0177052423035053
17139,0.0176260802043566
17140,0.0176986712276621
17141,0.0176195091285134
17142,0.0176771462537762
17143,0.0175979841546276
17144,0.0583054831131375
17145,0.0582263210139889
17146,0.0582839581392517
17147,0.058204796040103
17148,0.0582773870634085
17149,0.0581982249642598
17150,0.0582558620895226
17151,0.0581766999903739
17152,-0.0538639729484953
17153,-0.0539431350476439
17154,-0.0538854979223812
17155,-0.0539646600215298
17156,-0.0538920689982243
17157,-0.053971231097373
17158,-0.0539135939721102
17159,-0.0539927560712589
17160,-0.0132852571127489
17161,-0.0133644192118975
17162,-0.0133067820866348
17163,-0.0133859441857834
17164,-0.013313353162478
17165,-0.0133925152616266
17166,-0.0133348781363638
17167,-0.0134140402355125
17168,0.019982984651321
17169,0.0199038225521724
17170,0.0199614596774351
17171,0.0198822975782865
17172,0.0199548886015919
17173,0.0198757265024433
17174,0.0199333636277061
17175,0.0198542015285574
17176,0.0605617004870674
17177,0.0604825383879188
17178,0.0605401755131815
17179,0.0604610134140329
17180,0.0605336044373383
17181,0.0604544423381897
17182,0.0605120794634524
17183,0.0604329173643038
17184,-0.0542903832557005
17185,-0.0543695453548491
17186,-0.0543119082295863
17187,-0.054391070328735
17188,-0.0543184793054295
17189,-0.0543976414045782
17190,-0.0543400042793154
17191,-0.054419166378464
17192,-0.0137116674199541
17193,-0.0137908295191027
17194,-0.0137331923938399
17195,-0.0138123544929886
17196,-0.0137397634696831
17197,-0.0138189255688318
17198,-0.013761288443569
17199,-0.0138404505427176
17200,0.0195565743441158
17201,0.0194774122449672
17202,0.0195350493702299
17203,0.0194558872710813
17204,0.0195284782943868
17205,0.0194493161952381
17206,0.0195069533205009
17207,0.0194277912213522
17208,0.0601352901798622
17209,0.0600561280807136
17210,0.0601137652059763
17211,0.0600346031068277
17212,0.0601071941301332
17213,0.0600280320309845
17214,0.0600856691562473
17215,0.0600065070570986
17216,-0.0503410715844718
17217,-0.0504202336836204
17218,-0.0503625965583577
17219,-0.0504417586575063
17220,-0.0503691676342009
17221,-0.0504483297333495
17222,-0.0503906926080868
17223,-0.0504698547072354
17224,-0.0097623557487254
17225,-0.0098415178478741
17226,-0.0097838807226113
17227,-0.0098630428217599
17228,-0.0097904517984545
17229,-0.0098696138976031
17230,-0.0098119767723404
17231,-0.009891138871489
17232,0.0235058860153445
17233,0.0234267239161958
17234,0.0234843610414586
17235,0.02340519894231
17236,0.0234777899656154
17237,0.0233986278664668
17238,0.0234562649917295
17239,0.0233771028925809
17240,0.0640846018510909
17241,0.0640054397519422
17242,0.064063076877205
17243,0.0639839147780564
17244,0.0640565058013618
17245,0.0639773437022132
17246,0.0640349808274759
17247,0.0639558187283273
17248,-0.050767481891677
17249,-0.0508466439908256
17250,-0.0507890068655629
17251,-0.0508681689647115
17252,-0.0507955779414061
17253,-0.0508747400405547
17254,-0.0508171029152919
17255,-0.0508962650144406
17256,-0.0101887660559306
17257,-0.0102679281550792
17258,-0.0102102910298165
17259,-0.0102894531289651
17260,-0.0102168621056597
17261,-0.0102960242048083
17262,-0.0102383870795456
17263,-0.0103175491786942
17264,0.0230794757081393
17265,0.0230003136089907
17266,0.0230579507342534
17267,0.0229787886351048
17268,0.0230513796584102
17269,0.0229722175592616
17270,0.0230298546845243
17271,0.0229506925853757
17272,0.0636581915438857
17273,0.063579029444737
17274,0.0636366665699998
17275,0.0635575044708512
17276,0.0636300954941566
17277,0.063550933395008
17278,0.0636085705202707
17279,0.0635294084211221
17280,-0.0542450577177587
17281,-0.0543242198169074
17282,-0.0542665826916446
17283,-0.0543457447907933
17284,-0.0542731537674878
17285,-0.0543523158666364
17286,-0.0542946787413737
17287,-0.0543738408405223
17288,-0.0136663418820124
17289,-0.013745503981161
17290,-0.0136878668558982
17291,-0.0137670289550469
17292,-0.0136944379317414
17293,-0.0137736000308901
17294,-0.0137159629056273
17295,-0.0137951250047759
17296,0.0196018998820575
17297,0.0195227377829089
17298,0.0195803749081717
17299,0.019501212809023
17300,0.0195738038323285
17301,0.0194946417331798
17302,0.0195522788584426
17303,0.019473116759294
17304,0.0601806157178039
17305,0.0601014536186553
17306,0.0601590907439181
17307,0.0600799286447694
17308,0.0601525196680749
17309,0.0600733575689262
17310,0.060130994694189
17311,0.0600518325950403
17312,-0.0546714680249639
17313,-0.0547506301241126
17314,-0.0546929929988498
17315,-0.0547721550979984
17316,-0.054699564074693
17317,-0.0547787261738416
17318,-0.0547210890485789
17319,-0.0548002511477275
17320,-0.0140927521892175
17321,-0.0141719142883662
17322,-0.0141142771631034
17323,-0.0141934392622521
17324,-0.0141208482389466
17325,-0.0142000103380952
17326,-0.0141423732128325
17327,-0.0142215353119811
17328,0.0191754895748524
17329,0.0190963274757037
17330,0.0191539646009665
17331,0.0190748025018178
17332,0.0191473935251233
17333,0.0190682314259747
17334,0.0191258685512374
17335,0.0190467064520888
17336,0.0597542054105987
17337,0.0596750433114501
17338,0.0597326804367129
17339,0.0596535183375642
17340,0.0597261093608697
17341,0.0596469472617211
17342,0.0597045843869838
17343,0.0596254222878352
17344,-0.0507221563537353
17345,-0.0508013184528839
17346,-0.0507436813276212
17347,-0.0508228434267698
17348,-0.0507502524034643
17349,-0.050829414502613
17350,-0.0507717773773502
17351,-0.0508509394764989
17352,-0.0101434405179889
17353,-0.0102226026171375
17354,-0.0101649654918748
17355,-0.0102441275910234
17356,-0.010171536567718
17357,-0.0102506986668666
17358,-0.0101930615416038
17359,-0.0102722236407525
17360,0.023124801246081
17361,0.0230456391469324
17362,0.0231032762721951
17363,0.0230241141730465
17364,0.0230967051963519
17365,0.0230175430972033
17366,0.0230751802224661
17367,0.0229960181233174
17368,0.0637035170818274
17369,0.0636243549826788
17370,0.0636819921079415
17371,0.0636028300087929
17372,0.0636754210320983
17373,0.0635962589329497
17374,0.0636538960582125
17375,0.0635747339590638
17376,-0.0511485666609405
17377,-0.0512277287600891
17378,-0.0511700916348263
17379,-0.051249253733975
17380,-0.0511766627106695
17381,-0.0512558248098182
17382,-0.0511981876845554
17383,-0.051277349783704
17384,-0.0105698508251941
17385,-0.0106490129243427
17386,-0.01059137579908
17387,-0.0106705378982286
17388,-0.0105979468749231
17389,-0.0106771089740718
17390,-0.010619471848809
17391,-0.0106986339479577
17392,0.0226983909388758
17393,0.0226192288397272
17394,0.0226768659649899
17395,0.0225977038658413
17396,0.0226702948891468
17397,0.0225911327899981
17398,0.0226487699152609
17399,0.0225696078161122
17400,0.0632771067746222
17401,0.0631979446754736
17402,0.0632555818007363
17403,0.0631764197015877
17404,0.0632490107248931
17405,0.0631698486257445
17406,0.0632274857510073
17407,0.0631483236518586
17408,-0.081351529756743
17409,-0.0814306918558916
17410,-0.0813730547306288
17411,-0.0814522168297775
17412,-0.081379625806472
17413,-0.0814587879056207
17414,-0.0814011507803579
17415,-0.0814803128795065
17416,-0.0407728139209966
17417,-0.0408519760201452
17418,-0.0407943388948824
17419,-0.0408735009940311
17420,-0.0408009099707256
17421,-0.0408800720698743
17422,-0.0408224349446115
17423,-0.0409015970437601
17424,-0.0075045721569266
17425,-0.0075837342560752
17426,-0.0075260971308124
17427,-0.0076052592299611
17428,-0.0075326682066556
17429,-0.0076118303058043
17430,-0.0075541931805415
17431,-0.0076333552796902
17432,0.0330741436788197
17433,0.0329949815796711
17434,0.0330526187049338
17435,0.0329734566057852
17436,0.0330460476290907
17437,0.032966885529942
17438,0.0330245226552048
17439,0.0329453605560561
17440,-0.0817779400639481
17441,-0.0818571021630968
17442,-0.081799465037834
17443,-0.0818786271369827
17444,-0.0818060361136772
17445,-0.0818851982128258
17446,-0.0818275610875631
17447,-0.0819067231867117
17448,-0.0411992242282018
17449,-0.0412783863273504
17450,-0.0412207492020876
17451,-0.0412999113012363
17452,-0.0412273202779308
17453,-0.0413064823770795
17454,-0.0412488452518167
17455,-0.0413280073509653
17456,-0.0079309824641318
17457,-0.0080101445632804
17458,-0.0079525074380176
17459,-0.0080316695371663
17460,-0.0079590785138608
17461,-0.0080382406130095
17462,-0.0079806034877467
17463,-0.0080597655868953
17464,0.0326477333716145
17465,0.0325685712724659
17466,0.0326262083977287
17467,0.03254704629858
17468,0.0326196373218855
17469,0.0325404752227368
17470,0.0325981123479996
17471,0.032518950248851
17472,-0.0778286283927195
17473,-0.0779077904918681
17474,-0.0778501533666054
17475,-0.077929315465754
17476,-0.0778567244424486
17477,-0.0779358865415972
17478,-0.0778782494163344
17479,-0.0779574115154831
17480,-0.0372499125569731
17481,-0.0373290746561217
17482,-0.037271437530859
17483,-0.0373505996300076
17484,-0.0372780086067022
17485,-0.0373571707058508
17486,-0.0372995335805881
17487,-0.0373786956797367
17488,-0.0039816707929031
17489,-0.0040608328920517
17490,-0.004003195766789
17491,-0.0040823578659376
17492,-0.0040097668426322
17493,-0.0040889289417808
17494,-0.0040312918165181
17495,-0.0041104539156667
17496,0.0365970450428432
17497,0.0365178829436945
17498,0.0365755200689573
17499,0.0364963579698087
17500,0.0365689489931141
17501,0.0364897868939655
17502,0.0365474240192282
17503,0.0364682619200796
17504,-0.0782550386999247
17505,-0.0783342007990733
17506,-0.0782765636738105
17507,-0.0783557257729592
17508,-0.0782831347496537
17509,-0.0783622968488024
17510,-0.0783046597235396
17511,-0.0783838218226883
17512,-0.0376763228641783
17513,-0.0377554849633269
17514,-0.0376978478380642
17515,-0.0377770099372128
17516,-0.0377044189139074
17517,-0.037783581013056
17518,-0.0377259438877932
17519,-0.0378051059869419
17520,-0.0044080811001083
17521,-0.0044872431992569
17522,-0.0044296060739942
17523,-0.0045087681731428
17524,-0.0044361771498374
17525,-0.004515339248986
17526,-0.0044577021237232
17527,-0.0045368642228719
17528,0.036170634735638
17529,0.0360914726364894
17530,0.0361491097617521
17531,0.0360699476626035
17532,0.0361425386859089
17533,0.0360633765867603
17534,0.0361210137120231
17535,0.0360418516128744
17536,-0.0817326145260064
17537,-0.0818117766251551
17538,-0.0817541394998923
17539,-0.0818333015990409
17540,-0.0817607105757355
17541,-0.0818398726748841
17542,-0.0817822355496214
17543,-0.08186139764877
17544,-0.04115389869026
17545,-0.0412330607894087
17546,-0.0411754236641459
17547,-0.0412545857632946
17548,-0.0411819947399891
17549,-0.0412611568391377
17550,-0.041203519713875
17551,-0.0412826818130236
17552,-0.00788565692619
17553,-0.0079648190253387
17554,-0.0079071819000759
17555,-0.0079863439992246
17556,-0.0079137529759191
17557,-0.0079929150750677
17558,-0.007935277949805
17559,-0.0080144400489536
17560,0.0326930589095562
17561,0.0326138968104076
17562,0.0326715339356704
17563,0.0325923718365217
17564,0.0326649628598272
17565,0.0325858007606785
17566,0.0326434378859413
17567,0.0325642757867927
17568,-0.0821590248332116
17569,-0.0822381869323602
17570,-0.0821805498070975
17571,-0.0822597119062461
17572,-0.0821871208829407
17573,-0.0822662829820893
17574,-0.0822086458568265
17575,-0.0822878079559752
17576,-0.0415803089974652
17577,-0.0416594710966139
17578,-0.0416018339713511
17579,-0.0416809960704997
17580,-0.0416084050471943
17581,-0.0416875671463429
17582,-0.0416299300210802
17583,-0.0417090921202288
17584,-0.0083120672333952
17585,-0.0083912293325439
17586,-0.0083335922072811
17587,-0.0084127543064297
17588,-0.0083401632831243
17589,-0.0084193253822729
17590,-0.0083616882570102
17591,-0.0084408503561588
17592,0.0322666486023511
17593,0.0321874865032024
17594,0.0322451236284652
17595,0.0321659615293166
17596,0.032238552552622
17597,0.0321593904534734
17598,0.0322170275787361
17599,0.0321378654795875
17600,-0.078209713161983
17601,-0.0782888752611316
17602,-0.0782312381358688
17603,-0.0783104002350175
17604,-0.078237809211712
17605,-0.0783169713108607
17606,-0.0782593341855979
17607,-0.0783384962847466
17608,-0.0376309973262366
17609,-0.0377101594253852
17610,-0.0376525223001225
17611,-0.0377316843992711
17612,-0.0376590933759656
17613,-0.0377382554751143
17614,-0.0376806183498515
17615,-0.0377597804490002
17616,-0.0043627555621666
17617,-0.0044419176613152
17618,-0.0043842805360525
17619,-0.0044634426352011
17620,-0.0043908516118956
17621,-0.0044700137110443
17622,-0.0044123765857815
17623,-0.0044915386849302
17624,0.0362159602735797
17625,0.0361367981744311
17626,0.0361944352996938
17627,0.0361152732005452
17628,0.0361878642238506
17629,0.036108702124702
17630,0.0361663392499648
17631,0.0360871771508161
17632,-0.0786361234691881
17633,-0.0787152855683368
17634,-0.078657648443074
17635,-0.0787368105422226
17636,-0.0786642195189172
17637,-0.0787433816180658
17638,-0.0786857444928031
17639,-0.0787649065919517
17640,-0.0380574076334418
17641,-0.0381365697325904
17642,-0.0380789326073276
17643,-0.0381580947064763
17644,-0.0380855036831708
17645,-0.0381646657823195
17646,-0.0381070286570567
17647,-0.0381861907562053
17648,-0.0047891658693718
17649,-0.0048683279685204
17650,-0.0048106908432576
17651,-0.0048898529424063
17652,-0.0048172619191008
17653,-0.0048964240182495
17654,-0.0048387868929867
17655,-0.0049179489921353
17656,0.0357895499663745
17657,0.0357103878672259
17658,0.0357680249924886
17659,0.03568886289334
17660,0.0357614539166455
17661,0.0356822918174968
17662,0.0357399289427596
17663,0.0356607668436109
